time,loss,left,right,up,down,highest_reward,average_reward,steps,games,step_per_games
0,-0.99999505,1082,909,1233,805,1.8000002,-0.7719512,4029,1445,2
1,-0.9946738,1196,1338,513,976,1.6000001,-0.7700192,4023,1281,3
2,-0.9533898,1045,1128,361,1491,2.0,-0.75450724,4025,1149,3
3,-0.86433464,1085,1024,203,1724,2.7,-0.7323071,4036,1067,3
4,-0.7996082,977,959,66,2036,1.5000001,-0.7529204,4038,1033,3
5,-0.7427324,942,828,47,2217,1.5000001,-0.74241245,4034,1024,3
6,-0.67089057,797,832,16,2391,1.4000001,-0.75230306,4036,1008,4
7,-0.6637967,923,780,12,2310,1.4000001,-0.7397006,4025,991,4
8,-0.68715876,1053,902,11,2069,1.3000001,-0.7364796,4035,953,4
9,-0.70709586,1269,1101,6,1669,1.5000001,-0.71824324,4045,939,4
10,-0.6793093,1311,1307,9,1407,2.2,-0.68800145,4034,925,4
11,-0.65654415,1301,1337,4,1385,1.6000001,-0.6901161,4027,922,4
12,-0.6554392,1167,1321,1,1550,1.6000001,-0.6947505,4039,917,4
13,-0.6300918,1147,1308,4,1576,2.3,-0.6974218,4035,897,4
14,-0.5747472,1009,1295,2,1732,2.3,-0.66879606,4038,846,4
15,-0.55958074,1012,1113,1,1901,2.7999997,-0.67236066,4027,862,4
16,-0.5568519,1030,1122,0,1882,1.6000001,-0.68244874,4034,844,4
17,-0.5332639,1250,1052,0,1726,1.7000002,-0.65638053,4028,813,4
18,-0.50180185,1432,978,2,1628,2.5,-0.6367327,4040,798,5
19,-0.493024,1585,1037,2,1415,3.4,-0.5937127,4039,765,5
20,-0.48046002,1744,983,0,1306,2.7999997,-0.63087076,4033,782,5
21,-0.4365974,1876,784,0,1381,2.7999995,-0.6138094,4041,750,5
22,-0.41868034,1870,795,0,1375,2.2,-0.58826846,4040,737,5
23,-0.40144196,1815,763,0,1455,1.9000001,-0.5972736,4033,711,5
24,-0.38026148,1738,767,0,1536,2.4,-0.5642428,4041,680,5
25,-0.3678826,1667,741,2,1628,2.8000002,-0.573924,4038,671,6
26,-0.34800383,1718,751,1,1562,2.3000002,-0.5742328,4032,671,6
27,-0.3493116,1621,815,3,1605,2.4999995,-0.5564062,4044,669,6
28,-0.32487315,1621,888,1,1517,2.8999996,-0.5340473,4027,621,6
29,-0.33604255,1717,977,0,1341,2.5,-0.5162104,4035,621,6
30,-0.33074337,1802,1131,2,1105,2.6999998,-0.51982826,4040,626,6
31,-0.3048968,1725,1213,2,1105,2.8000002,-0.4666278,4045,591,6
32,-0.31949937,1636,1350,1,1049,2.2,-0.47031948,4036,593,6
33,-0.30425662,1652,1312,1,1088,2.1000001,-0.4654845,4053,580,6
34,-0.28381923,1643,1299,1,1084,2.1999998,-0.43613297,4027,550,7
35,-0.2547465,1635,1307,0,1113,2.6,-0.4278933,4055,524,7
36,-0.23972988,1607,1343,0,1108,2.4999995,-0.37769976,4058,510,7
37,-0.25059342,1606,1326,0,1106,2.5,-0.41302767,4038,516,7
38,-0.22724919,1549,1450,0,1056,3.2999997,-0.3797547,4055,488,8
39,-0.21975353,1476,1615,2,959,2.1000001,-0.33292297,4052,469,8
40,-0.20221202,1414,1741,0,884,3.0999994,-0.32943925,4039,470,8
41,-0.18157771,1401,1784,0,880,3.0,-0.28214088,4065,463,8
42,-0.18715261,1420,1796,2,843,2.9999995,-0.30820066,4061,455,8
43,-0.14958063,1387,1852,0,822,2.9999995,-0.265206,4061,429,9
44,-0.12225501,1304,1933,0,818,2.9,-0.27176398,4055,428,9
45,-0.12397366,1364,1871,2,818,2.8000002,-0.26421767,4055,412,9
46,-0.13038208,1315,1911,1,820,3.6999996,-0.27084336,4047,419,9
47,-0.13756092,1321,1890,0,843,3.4999998,-0.30387348,4054,413,9
48,-0.13923427,1297,1879,0,866,2.9999993,-0.28708622,4042,415,9
49,-0.13452496,1299,1862,1,885,2.9999995,-0.272647,4047,403,10
50,-0.12605639,1307,1865,1,880,3.1,-0.29768136,4053,399,10
51,-0.123091444,1287,1895,0,874,3.1999998,-0.26060215,4056,397,10
52,-0.101071805,1314,1919,1,826,2.8999996,-0.25559166,4060,394,10
53,-0.104445055,1314,1926,0,805,3.0,-0.25762722,4045,396,10
54,-0.08544459,1277,1975,1,794,2.3999996,-0.2625902,4047,390,10
55,-0.08766331,1271,2025,0,781,2.6999998,-0.2804766,4077,393,10
56,-0.06810193,1252,2024,0,782,3.3,-0.22861055,4058,380,10
57,-0.061894074,1233,2045,1,781,2.5999994,-0.24913839,4060,386,10
58,-0.054274254,1202,2094,0,755,3.0000002,-0.23878096,4051,386,10
59,-0.0524062,1190,2082,0,770,3.0,-0.23990647,4042,390,10
60,-0.05121595,1199,2113,0,762,3.0,-0.2433484,4074,387,10
61,-0.044541206,1164,2119,0,764,2.9,-0.23812738,4047,379,10
62,-0.042948566,1193,2117,0,748,3.0000002,-0.23708776,4058,379,10
63,-0.052504163,1227,2084,0,762,3.1,-0.22600083,4073,388,10
64,-0.048684746,1182,2122,0,753,3.6999996,-0.21927556,4057,382,10
65,-0.04248521,1214,2097,0,749,2.9,-0.22896607,4060,381,10
66,-0.052846044,1219,2111,0,748,3.9999998,-0.21292348,4078,382,10
67,-0.03771899,1159,2164,0,735,2.9999995,-0.24625471,4058,386,10
68,-0.046485923,1214,2103,0,742,3.1,-0.23631467,4059,375,10
69,-0.054295596,1201,2100,0,746,3.1,-0.23343253,4047,374,10
70,-0.03014956,1168,2164,0,736,3.1,-0.22133768,4068,375,10
71,-0.040516835,1198,2117,0,734,3.4999995,-0.24270232,4049,372,10
72,-0.041627474,1191,2127,0,742,3.4,-0.22115804,4060,379,10
73,-0.041628845,1190,2116,0,752,3.0999997,-0.16727449,4058,375,10
74,-0.035375047,1175,2136,0,752,3.8999996,-0.21560456,4063,371,10
75,-0.02010988,1142,2183,0,745,3.0999994,-0.2224327,4070,370,11
76,-0.022122638,1100,2210,0,749,2.9,-0.24188268,4059,381,10
77,-0.01687972,1107,2195,0,754,2.2000003,-0.25175095,4056,372,10
78,-0.012904855,1102,2205,0,741,3.0999997,-0.22438276,4048,376,10
79,0.0042022606,1128,2183,1,746,3.1,-0.18390836,4058,369,10
80,-0.015444722,1128,2190,1,727,3.1000001,-0.21028216,4046,376,10
81,-0.0007667908,1102,2195,0,742,3.1000001,-0.22666532,4039,367,11
82,-0.014935027,1117,2205,0,734,3.7999992,-0.2814603,4056,372,10
83,-0.016257599,1143,2206,0,722,2.8999996,-0.22088017,4071,384,10
84,-0.02238259,1128,2195,0,741,3.3000002,-0.24077308,4064,373,10
85,-0.029356228,1156,2162,0,743,3.0,-0.22462496,4061,371,10
86,-0.04400543,1200,2131,0,737,2.4,-0.2610133,4068,378,10
87,-0.0480711,1235,2062,1,745,3.0,-0.20625791,4043,369,10
88,-0.051308047,1234,2083,0,748,2.2000003,-0.23508023,4065,374,10
89,-0.046456646,1210,2132,0,733,3.3999996,-0.24265088,4075,375,10
90,-0.037082903,1193,2122,0,753,3.1,-0.19754209,4068,366,11
91,-0.024014678,1135,2196,1,724,3.1,-0.20483242,4056,375,10
92,-0.028320933,1130,2159,0,751,2.9,-0.23052022,4040,367,11
93,-0.018299924,1122,2183,0,749,2.6,-0.25641397,4054,373,10
94,-0.003299885,1113,2191,0,758,2.9,-0.22314145,4062,364,11
95,-0.0054765483,1103,2216,0,730,3.0999994,-0.24522132,4049,377,10
96,-0.0045405286,1117,2209,0,752,3.7,-0.23342367,4078,373,10
97,-0.0022312715,1111,2225,0,732,3.1,-0.23161313,4068,379,10
98,0.0041265897,1098,2207,0,748,2.2,-0.22198401,4053,370,10
99,-0.0011476665,1095,2232,0,729,4.3,-0.24188906,4056,380,10
100,-0.0040085963,1114,2191,0,747,3.1,-0.20779888,4052,370,10
101,0.0027494438,1105,2202,0,748,3.5999997,-0.22165252,4055,371,10
102,0.0016871423,1092,2233,0,732,3.1999998,-0.25671726,4057,381,10
103,0.0027964616,1103,2226,0,728,3.9999995,-0.24296322,4057,376,10
104,-0.002847277,1077,2237,0,733,3.1000001,-0.2452192,4047,376,10
105,-0.0072785383,1122,2204,0,735,3.8000002,-0.22762911,4061,370,10
106,0.0030452528,1110,2205,0,737,3.1,-0.20962496,4052,368,11
107,-0.0069127264,1112,2211,0,737,3.1000001,-0.20544364,4060,371,10
108,-0.002464843,1095,2208,0,744,3.7999997,-0.19846837,4047,369,10
109,-0.021282133,1121,2194,0,744,3.0999994,-0.17580663,4059,372,10
110,-0.025083208,1125,2193,0,755,3.8999994,-0.25043014,4073,372,10
111,-0.02209169,1108,2195,0,757,2.9999995,-0.21940912,4060,367,11
112,-0.01574611,1113,2185,0,736,3.1000001,-0.22602908,4034,369,10
113,-0.012357463,1087,2232,0,752,3.1,-0.24556658,4071,381,10
114,-0.012351604,1112,2192,0,751,3.0999994,-0.2060422,4055,368,11
115,-0.012249094,1110,2196,1,741,3.0999994,-0.20765856,4048,365,11
116,-0.0034766004,1094,2211,0,735,3.1,-0.21044582,4040,368,10
117,0.004908513,1117,2199,2,734,3.1,-0.1936577,4052,368,11
118,-0.00058096444,1130,2225,0,737,3.1,-0.20738046,4092,373,10
119,0.0010573393,1100,2226,0,739,3.5,-0.22253422,4065,377,10
120,-0.005776021,1135,2196,0,732,3.7999995,-0.22335741,4063,370,10
121,-0.013949203,1117,2202,4,726,3.1,-0.20121047,4049,372,10
122,0.00086545164,1116,2213,2,731,3.1,-0.21216191,4062,368,11
123,-0.0051257513,1122,2192,0,742,2.2000003,-0.23385149,4056,372,10
124,0.00022779962,1104,2210,1,729,2.9,-0.23150377,4044,369,10
125,0.00041833677,1102,2201,1,737,3.1,-0.1927496,4041,365,11
126,0.0003163025,1102,2226,0,720,3.0000002,-0.20625037,4048,378,10
127,-0.0041442956,1093,2224,2,741,3.9999995,-0.21793143,4060,374,10
128,-0.0011349057,1098,2220,0,740,2.9999995,-0.18819621,4058,366,11
129,0.0013835588,1112,2214,0,726,3.1,-0.19649579,4052,370,10
130,0.0009446852,1110,2204,0,742,2.2000003,-0.237895,4056,367,11
131,-0.0049263407,1099,2212,1,745,3.1,-0.23088536,4057,367,11
132,0.00028376095,1101,2204,1,757,3.1,-0.17789833,4063,363,11
133,-0.0047174958,1116,2193,0,740,3.0,-0.18745373,4049,368,11
134,0.0004942451,1112,2201,0,753,3.5999997,-0.2206348,4066,366,11
135,-0.003930612,1128,2187,0,747,3.1,-0.21895665,4062,368,11
136,0.0005791903,1118,2197,0,742,2.9999995,-0.19975366,4057,362,11
137,0.0006559615,1110,2208,0,742,3.1,-0.2423898,4060,373,10
138,-0.001658712,1118,2192,1,743,3.9999995,-0.2335229,4054,369,10
139,0.004706426,1093,2218,2,746,3.1,-0.17664449,4059,370,10
140,-0.0028469346,1106,2217,0,729,3.0,-0.25066695,4052,372,10
141,0.0014128591,1115,2193,2,746,3.0,-0.2359966,4056,365,11
142,0.004131712,1091,2218,2,741,2.9,-0.20538034,4052,370,10
143,0.00039362797,1115,2222,0,746,3.1,-0.2161895,4083,370,11
144,-0.00008046015,1094,2215,1,738,4.0,-0.21687292,4048,368,11
145,0.00041132083,1110,2184,1,752,2.8000002,-0.17113915,4047,361,11
146,-0.0023011244,1102,2221,1,743,3.1,-0.24162816,4067,370,10
147,-0.0062341075,1115,2201,0,755,3.0999994,-0.16924588,4071,364,11
148,-0.00750057,1117,2207,1,742,2.9,-0.2555205,4067,370,10
149,-0.0063630096,1125,2202,2,736,2.6,-0.20120573,4065,370,10
150,0.0028362088,1116,2194,4,738,3.8999996,-0.18896863,4052,366,11
151,-0.013459456,1107,2228,5,726,3.1,-0.25423074,4066,382,10
152,0.00014859193,1115,2199,7,733,3.1,-0.19225456,4054,366,11
153,-0.003189773,1096,2215,5,745,3.0999997,-0.20238869,4061,369,11
154,-0.00072604645,1122,2195,10,738,3.6999998,-0.2302585,4065,362,11
155,0.0068652174,1125,2187,22,711,3.9999993,-0.23911041,4045,363,11
156,0.015794773,1186,2119,60,717,4.2999997,-0.04426745,4082,333,12
157,0.036608934,1334,1871,232,661,5.599999,0.44670513,4098,245,16
158,0.058697112,1555,1550,505,586,6.499998,1.282005,4196,162,25
159,0.11115141,1489,1502,629,518,8.299998,1.2896799,4138,194,21
160,0.11308307,1490,1484,618,538,7.399998,1.291161,4130,168,24
161,0.085902266,1534,1485,601,551,7.5999975,1.3920873,4171,175,23
162,0.07624281,1544,1449,525,555,6.8999977,1.3770416,4073,152,26
163,0.036621075,1562,1494,503,559,7.199998,1.3888516,4118,147,28
164,0.031277128,1588,1498,496,562,6.5999975,1.445823,4144,146,28
165,-0.00042338533,1570,1494,496,553,5.2999988,1.2818604,4113,151,27
166,0.005037059,1585,1480,492,568,6.9999976,1.3599495,4125,150,27
167,0.008017674,1576,1499,492,565,6.8999977,1.3576212,4132,148,27
168,0.0034647416,1587,1512,489,570,6.899998,1.3840289,4158,149,27
169,-0.0051505053,1570,1482,494,567,6.4999986,1.392631,4113,146,28
170,0.0024226073,1591,1503,487,572,6.8999987,1.3632053,4153,150,27
171,0.00824333,1581,1497,493,568,7.699999,1.3747985,4139,148,27
172,0.008319553,1572,1472,491,566,7.399998,1.4319409,4101,144,28
173,0.008901814,1551,1502,481,564,6.399999,1.3197634,4098,148,27
174,0.030344566,1577,1491,489,559,8.6,1.4479085,4116,145,28
175,0.007704837,1584,1498,483,574,6.5999985,1.3440661,4139,150,27
176,0.0076147765,1569,1497,496,556,7.599999,1.3780942,4118,147,28
177,0.0153580345,1573,1494,495,556,6.9999986,1.4080597,4118,145,28
178,0.012889886,1559,1500,489,557,7.6999974,1.4346871,4105,144,28
179,0.0051738336,1567,1496,490,556,6.199999,1.3909692,4109,145,28
180,0.008035102,1565,1491,490,551,6.9999986,1.3470565,4097,147,27
181,0.018108428,1572,1499,507,552,6.4999986,1.3754458,4130,147,28
182,0.0075582517,1571,1491,500,551,6.8999987,1.3921443,4113,147,27
183,0.016776728,1569,1478,493,555,7.1999984,1.3696434,4095,147,27
184,0.0057398635,1578,1489,488,571,6.8999987,1.3797119,4126,147,28
185,0.009848615,1577,1462,485,561,6.099999,1.3484435,4085,147,27
186,0.041024536,1561,1474,491,566,7.999997,1.517471,4092,141,29
187,0.024788866,1590,1494,500,568,7.699998,1.4299834,4152,146,28
188,0.02863918,1612,1509,513,572,8.499999,1.5361369,4206,145,29
189,0.048694544,1534,1498,506,566,7.199998,1.4523616,4104,144,28
190,0.08163458,1537,1485,536,566,6.5999985,1.4737613,4124,145,28
191,0.1314533,1538,1498,586,608,7.6999974,1.6275153,4230,140,30
192,0.12872627,1457,1430,622,603,9.100001,1.7020161,4112,134,30
193,0.09572031,1438,1424,654,616,7.799998,1.5793785,4132,140,29
194,0.054742392,1403,1420,680,625,7.899997,1.3477933,4128,150,27
195,0.065285176,1409,1428,681,618,7.799998,1.4458635,4136,149,27
196,0.0833393,1435,1394,666,624,8.7,1.573341,4119,140,29
197,0.09090616,1425,1424,659,607,8.599998,1.5484791,4115,144,28
198,0.124613225,1480,1451,640,603,9.300002,1.6765912,4174,139,30
199,0.110420816,1504,1475,594,596,7.599998,1.5623155,4169,145,28
200,0.10596286,1540,1477,549,581,8.399999,1.5481293,4147,141,29
201,0.06785644,1572,1458,523,569,8.900001,1.5232877,4122,142,29
202,0.05788992,1582,1476,521,548,8.399999,1.5407537,4127,141,29
203,0.037058707,1557,1487,503,560,6.8999987,1.5451642,4107,139,29
204,0.030943463,1567,1501,516,561,7.9999976,1.5123745,4145,143,28
205,0.04233604,1575,1491,516,561,7.7999973,1.4676781,4143,144,28
206,0.04765908,1566,1456,504,558,8.0999975,1.5528377,4084,139,29
207,0.0533874,1563,1473,506,541,7.6999974,1.6667374,4083,134,30
208,0.048526824,1565,1472,510,555,8.499997,1.5079209,4102,142,28
209,0.051698107,1577,1504,528,564,8.799999,1.5162448,4173,143,29
210,0.075657636,1551,1483,518,579,8.299998,1.5652604,4131,139,29
211,0.07949825,1554,1485,547,560,6.8999987,1.5395051,4146,141,29
212,0.09754161,1546,1452,547,575,7.0999985,1.547376,4120,140,29
213,0.10187918,1496,1460,572,593,7.1999984,1.479809,4121,144,28
214,0.11437064,1489,1446,599,599,7.5999985,1.5312824,4133,142,29
215,0.11234724,1468,1433,621,592,7.499998,1.5478832,4114,140,29
216,0.112005435,1469,1442,641,619,7.799998,1.6167324,4171,141,29
217,0.10256911,1445,1424,658,607,9.100002,1.6016425,4134,141,29
218,0.08604859,1471,1455,680,610,7.599998,1.512142,4216,146,28
219,0.104782745,1436,1431,655,603,8.399999,1.7793428,4125,133,31
220,0.10192115,1451,1435,666,608,7.8999977,1.6212479,4160,140,29
221,0.1309255,1462,1440,641,627,9.599998,1.7740506,4170,138,30
222,0.09859176,1459,1437,645,617,7.3999968,1.5785456,4158,141,29
223,0.08646488,1440,1429,637,608,7.8999977,1.5371393,4114,140,29
224,0.110300235,1435,1423,650,614,7.7999973,1.6421859,4122,138,29
225,0.088983044,1427,1444,633,622,9.300002,1.5989317,4126,141,29
226,0.08853349,1429,1426,634,601,7.0999975,1.5258907,4090,143,28
227,0.09605068,1450,1448,635,599,7.7999973,1.6657528,4132,136,30
228,0.09333915,1459,1435,625,590,6.999998,1.4793117,4109,143,28
229,0.09503342,1479,1450,614,582,8.0999975,1.534834,4125,142,29
230,0.09310963,1475,1459,589,589,7.4999976,1.5440155,4112,140,29
231,0.08573604,1505,1471,569,585,7.599998,1.501814,4130,144,28
232,0.09067827,1507,1457,545,587,6.899998,1.572532,4096,139,29
233,0.080302365,1534,1488,538,589,7.499998,1.5649529,4149,141,29
234,0.053766057,1543,1472,528,579,7.2999983,1.5003377,4122,144,28
235,0.06655995,1552,1479,529,564,8.199998,1.5619037,4124,140,29
236,0.048856672,1571,1488,519,561,9.099997,1.5976783,4139,138,29
237,0.05151424,1563,1482,513,573,7.399998,1.5511482,4131,141,29
238,0.0445555,1568,1496,509,567,8.599999,1.4957714,4140,142,29
239,0.049592532,1553,1498,510,564,7.199997,1.596119,4125,138,29
240,0.03792894,1569,1459,504,558,7.1999974,1.5047897,4090,141,29
241,0.042594377,1575,1466,503,550,6.699999,1.4930123,4094,141,29
242,0.046664733,1584,1505,523,576,7.499998,1.5573996,4188,141,29
243,0.054643486,1571,1492,527,571,7.699998,1.6292936,4161,137,30
244,0.061017692,1562,1496,521,571,6.999998,1.5761186,4150,139,29
245,0.07950317,1557,1491,528,575,6.9999986,1.585905,4151,139,29
246,0.067763746,1568,1486,541,579,8.099997,1.6061549,4174,141,29
247,0.06377111,1531,1465,528,569,7.399998,1.5982873,4093,138,29
248,0.068308316,1541,1453,521,562,8.199998,1.6024996,4077,135,30
249,0.07874303,1556,1468,523,583,7.399997,1.595785,4130,138,29
250,0.06346648,1559,1489,521,563,7.299998,1.5177615,4132,142,29
251,0.06678127,1563,1489,524,581,7.599998,1.6651653,4157,137,30
252,0.058041994,1566,1483,521,566,7.699998,1.5381747,4136,141,29
253,0.05268183,1561,1476,520,574,6.7999988,1.5183473,4131,142,29
254,0.07012239,1537,1492,528,573,8.499998,1.5249615,4130,141,29
255,0.083850175,1529,1454,520,565,7.4999976,1.5065119,4068,140,29
256,0.0737225,1545,1472,530,560,7.9999976,1.5928153,4107,139,29
257,0.07728021,1542,1478,547,565,7.699998,1.5274179,4132,141,29
258,0.077148095,1558,1492,542,573,8.299998,1.5761802,4165,141,29
259,0.07967995,1545,1475,533,572,7.699998,1.5070281,4125,143,28
260,0.056799296,1568,1489,522,558,8.8,1.5812402,4137,140,29
261,0.04967392,1565,1471,512,559,8.399998,1.6432167,4107,137,29
262,0.033775605,1571,1507,504,564,6.699999,1.5359843,4146,140,29
263,0.04227345,1568,1509,509,578,9.799999,1.5627975,4164,143,29
264,0.0389885,1585,1501,498,571,7.399997,1.4824047,4155,144,28
265,0.036690854,1554,1497,498,550,8.399999,1.5761138,4099,138,29
266,0.04012047,1578,1507,506,567,8.900001,1.6095454,4158,137,30
267,0.04175367,1579,1469,500,564,8.9,1.6279887,4112,138,29
268,0.070317306,1577,1492,511,571,7.9999976,1.6358448,4151,136,30
269,0.06384131,1567,1496,520,571,7.499998,1.5820872,4154,140,29
270,0.07274234,1539,1487,520,570,8.199998,1.5577487,4116,140,29
271,0.0934833,1555,1480,543,584,7.2999983,1.4495412,4162,146,28
272,0.10176304,1507,1465,566,598,6.8999987,1.4991759,4136,143,28
273,0.12508789,1495,1468,604,601,8.199998,1.6312599,4168,138,30
274,0.10115519,1473,1435,646,620,7.8999977,1.6221353,4174,140,29
275,0.07643086,1422,1417,667,595,7.4999967,1.5044844,4101,142,28
276,0.062102057,1418,1415,672,611,7.699998,1.515498,4116,141,29
277,0.064866476,1406,1422,683,629,8.799998,1.5298531,4140,143,28
278,0.057272613,1399,1406,688,606,6.9999976,1.3851651,4099,146,28
279,0.058279738,1417,1408,685,607,7.1999974,1.515252,4117,142,28
280,0.07356692,1447,1439,677,617,8.7,1.6255003,4180,139,30
281,0.09266549,1439,1424,653,610,9.200002,1.6474046,4126,140,29
282,0.099714845,1454,1451,645,614,10.000002,1.6537439,4164,137,30
283,0.10710975,1462,1429,602,607,8.099998,1.6010709,4100,139,29
284,0.105333254,1518,1457,580,600,7.0999985,1.4671215,4155,144,28
285,0.10019048,1561,1471,555,574,7.4999976,1.5366474,4161,142,29
286,0.08586747,1550,1463,530,572,7.299998,1.5186365,4115,142,28
287,0.0595684,1565,1503,526,557,7.4999986,1.5904584,4151,140,29
288,0.061928235,1565,1475,503,578,9.000001,1.5043659,4121,142,29
289,0.045652743,1562,1485,504,560,8.699999,1.6118683,4111,138,29
290,0.044950515,1579,1504,513,565,7.0999985,1.5230932,4161,142,29
291,0.042911574,1566,1479,507,558,8.399999,1.6705328,4110,136,30
292,0.0631338,1583,1481,513,565,6.9999976,1.611514,4142,139,29
293,0.06818552,1557,1497,513,570,7.599998,1.5915133,4137,139,29
294,0.058266938,1571,1506,522,575,7.699998,1.5326047,4174,142,29
295,0.07671217,1554,1502,536,570,6.9999986,1.5875518,4162,139,29
296,0.07410563,1548,1502,530,589,7.1999984,1.4738287,4169,145,28
297,0.09512156,1511,1483,558,578,7.7999973,1.5556878,4130,140,29
298,0.10683097,1527,1472,566,584,7.699998,1.646298,4149,137,30
299,0.08481427,1511,1465,573,576,7.2999983,1.4221798,4125,146,28
300,0.10388197,1496,1472,559,604,7.499998,1.5332103,4131,141,29
301,0.09126566,1508,1473,563,587,7.399998,1.5266013,4131,142,29
302,0.08638172,1533,1467,571,586,7.599998,1.4488555,4157,146,28
303,0.09249134,1523,1476,562,574,7.699998,1.610977,4135,138,29
304,0.090788916,1534,1467,538,582,8.0999975,1.6166201,4121,138,29
305,0.083524086,1533,1486,535,588,7.9999976,1.4545608,4142,146,28
306,0.094199054,1526,1461,542,577,7.6999974,1.5687265,4106,139,29
307,0.07807597,1536,1459,526,578,7.5999975,1.5305666,4099,140,29
308,0.07934976,1526,1464,544,572,7.099998,1.4988043,4106,142,28
309,0.111886054,1526,1485,575,568,7.899997,1.5717117,4154,142,29
310,0.08954247,1533,1454,551,578,7.499998,1.5220823,4116,141,29
311,0.10058368,1538,1475,556,584,7.6999974,1.5662148,4153,139,29
312,0.10642815,1527,1443,573,584,6.7999983,1.5748949,4127,140,29
313,0.108436406,1488,1455,574,582,6.8999987,1.5462534,4099,139,29
314,0.11025132,1514,1467,583,598,8.7,1.6237366,4162,140,29
